,2LivingRoomCenter,timestamp
145,20.5,2022-05-14 11:15:33.727000+02:00
146,20.55,2022-05-14 11:21:29.253000+02:00
147,20.45,2022-05-14 11:27:24.736000+02:00
148,20.55,2022-05-14 11:33:20.221000+02:00
149,20.5,2022-05-14 11:39:15.712000+02:00
150,20.55,2022-05-14 11:45:11.205000+02:00
151,20.45,2022-05-14 11:51:06.719000+02:00
152,20.55,2022-05-14 11:57:02.278000+02:00
153,20.5,2022-05-14 12:02:57.823000+02:00
154,20.65,2022-05-14 12:08:53.366000+02:00
155,20.5,2022-05-14 12:14:48.860000+02:00
156,20.45,2022-05-14 12:20:44.393000+02:00
157,20.5,2022-05-14 12:26:39.992000+02:00
158,20.55,2022-05-14 12:32:35.529000+02:00
159,20.45,2022-05-14 12:38:31.096000+02:00
160,20.5,2022-05-14 12:44:26.718000+02:00
161,20.6,2022-05-14 12:49:36.604000+02:00
162,20.6,2022-05-14 12:55:31.965000+02:00
163,20.7,2022-05-14 13:01:27.441000+02:00
164,20.75,2022-05-14 13:06:37.116000+02:00
165,20.85,2022-05-14 13:12:32.213000+02:00
166,20.8,2022-05-14 13:18:27.422000+02:00
167,20.8,2022-05-14 13:24:22.595000+02:00
168,20.7,2022-05-14 13:30:17.754000+02:00
169,20.8,2022-05-14 13:36:12.930000+02:00
170,20.8,2022-05-14 13:42:08.128000+02:00
171,20.75,2022-05-14 13:48:03.338000+02:00
172,20.8,2022-05-14 13:53:58.572000+02:00
173,20.8,2022-05-14 13:59:53.753000+02:00
174,20.8,2022-05-14 14:05:48.900000+02:00
175,20.85,2022-05-14 14:11:44.091000+02:00
176,20.8,2022-05-14 14:16:53.609000+02:00
177,20.75,2022-05-14 14:22:48.626000+02:00
178,20.75,2022-05-14 14:28:43.802000+02:00
179,20.7,2022-05-14 14:34:39.082000+02:00
180,20.7,2022-05-14 14:40:34.287000+02:00
181,20.7,2022-05-14 14:46:29.578000+02:00
182,20.7,2022-05-14 14:51:39.169000+02:00
183,20.75,2022-05-14 14:57:34.259000+02:00
184,20.7,2022-05-14 15:03:29.492000+02:00
185,20.75,2022-05-14 15:08:39.071000+02:00
186,20.75,2022-05-14 15:14:34.257000+02:00
187,20.75,2022-05-14 15:20:29.489000+02:00
188,20.85,2022-05-14 15:26:24.726000+02:00
189,20.8,2022-05-14 15:32:19.918000+02:00
190,20.85,2022-05-14 15:38:15.138000+02:00
191,20.85,2022-05-14 15:44:10.226000+02:00
192,20.9,2022-05-14 15:50:05.349000+02:00
193,20.9,2022-05-14 15:56:00.482000+02:00
194,20.95,2022-05-14 16:01:55.585000+02:00
195,20.85,2022-05-14 16:07:50.626000+02:00
196,20.95,2022-05-14 16:13:45.698000+02:00
197,20.9,2022-05-14 16:18:55.146000+02:00
198,20.95,2022-05-14 16:24:50.037000+02:00
199,21.0,2022-05-14 16:30:45.109000+02:00
200,21.15,2022-05-14 16:35:54.466000+02:00
201,21.0,2022-05-14 16:41:49.301000+02:00
202,21.05,2022-05-14 16:47:44.048000+02:00
203,21.05,2022-05-14 16:53:38.834000+02:00
204,21.1,2022-05-14 16:59:33.654000+02:00
205,21.2,2022-05-14 17:05:28.355000+02:00
206,21.1,2022-05-14 17:11:23.083000+02:00
207,21.25,2022-05-14 17:17:17.742000+02:00
208,21.2,2022-05-14 17:23:12.459000+02:00
209,21.15,2022-05-14 17:29:07.185000+02:00
210,21.3,2022-05-14 17:35:01.947000+02:00
211,21.25,2022-05-14 17:40:56.597000+02:00
212,21.3,2022-05-14 17:46:51.189000+02:00
213,21.35,2022-05-14 17:52:45.740000+02:00
214,21.35,2022-05-14 17:58:40.234000+02:00
215,21.4,2022-05-14 18:04:34.638000+02:00
216,21.45,2022-05-14 18:10:28.965000+02:00
217,21.5,2022-05-14 18:16:23.149000+02:00
218,21.45,2022-05-14 18:22:17.421000+02:00
219,21.45,2022-05-14 18:28:11.700000+02:00
220,21.45,2022-05-14 18:34:05.935000+02:00
221,21.45,2022-05-14 18:40:00.121000+02:00
222,21.45,2022-05-14 18:45:54.296000+02:00
223,21.55,2022-05-14 18:51:48.458000+02:00
224,21.4,2022-05-14 18:57:42.725000+02:00
225,21.4,2022-05-14 19:03:37.047000+02:00
226,21.45,2022-05-14 19:09:31.366000+02:00
227,21.45,2022-05-14 19:15:25.640000+02:00
228,21.55,2022-05-14 19:21:19.895000+02:00
229,21.4,2022-05-14 19:27:14.126000+02:00
230,21.4,2022-05-14 19:33:08.412000+02:00
231,21.4,2022-05-14 19:39:02.725000+02:00
232,21.5,2022-05-14 19:44:57.069000+02:00
233,21.4,2022-05-14 19:50:51.460000+02:00
234,21.35,2022-05-14 19:56:45.870000+02:00
235,21.35,2022-05-14 20:02:40.230000+02:00
236,21.3,2022-05-14 20:08:34.669000+02:00
237,21.4,2022-05-14 20:14:29.110000+02:00
238,21.3,2022-05-14 20:20:23.556000+02:00
239,21.25,2022-05-14 20:26:18.087000+02:00
240,21.2,2022-05-14 20:32:12.604000+02:00
241,21.25,2022-05-14 20:38:07.131000+02:00
242,21.2,2022-05-14 20:44:01.722000+02:00
243,21.3,2022-05-14 20:49:56.300000+02:00
244,21.3,2022-05-14 20:55:50.848000+02:00
245,21.25,2022-05-14 21:01:45.377000+02:00
246,21.25,2022-05-14 21:07:39.935000+02:00
0,21.2,2022-05-14 21:13:34.452000+02:00
1,21.25,2022-05-14 21:19:29.002000+02:00
2,21.2,2022-05-14 21:25:23.577000+02:00
3,21.15,2022-05-14 21:31:18.111000+02:00
4,21.05,2022-05-14 21:37:12.781000+02:00
5,21.25,2022-05-14 21:43:07.544000+02:00
6,21.05,2022-05-14 21:49:02.290000+02:00
7,21.05,2022-05-14 21:54:57.117000+02:00
8,20.9,2022-05-14 22:00:51.984000+02:00
9,21.05,2022-05-14 22:06:46.813000+02:00
10,20.95,2022-05-14 22:12:41.605000+02:00
11,20.9,2022-05-14 22:18:36.351000+02:00
12,21.0,2022-05-14 22:24:31.253000+02:00
13,20.95,2022-05-14 22:30:26.251000+02:00
14,21.05,2022-05-14 22:36:21.251000+02:00
15,20.9,2022-05-14 22:42:16.290000+02:00
16,20.9,2022-05-14 22:48:11.389000+02:00
17,20.85,2022-05-14 22:54:06.494000+02:00
18,20.85,2022-05-14 23:00:01.687000+02:00
19,20.85,2022-05-14 23:05:56.827000+02:00
20,20.7,2022-05-14 23:11:51.989000+02:00
21,20.75,2022-05-14 23:17:47.209000+02:00
22,20.75,2022-05-14 23:23:42.453000+02:00
23,20.75,2022-05-14 23:29:37.664000+02:00
24,20.75,2022-05-14 23:35:32.920000+02:00
25,20.75,2022-05-14 23:41:28.210000+02:00
26,20.75,2022-05-14 23:47:23.544000+02:00
27,20.65,2022-05-14 23:53:18.918000+02:00
28,20.75,2022-05-14 23:59:14.274000+02:00
29,20.65,2022-05-15 00:04:23.924000+02:00
30,20.65,2022-05-15 00:10:19.109000+02:00
31,20.6,2022-05-15 00:16:14.322000+02:00
32,20.65,2022-05-15 00:22:09.616000+02:00
33,20.65,2022-05-15 00:28:04.949000+02:00
34,20.65,2022-05-15 00:33:14.630000+02:00
35,20.6,2022-05-15 00:39:09.823000+02:00
36,20.65,2022-05-15 00:45:05.135000+02:00
37,20.55,2022-05-15 00:51:00.398000+02:00
38,20.55,2022-05-15 00:56:55.693000+02:00
39,20.6,2022-05-15 01:02:51.027000+02:00
40,20.55,2022-05-15 01:08:46.549000+02:00
41,20.55,2022-05-15 01:13:56.413000+02:00
42,20.6,2022-05-15 01:19:51.786000+02:00
43,20.5,2022-05-15 01:25:47.240000+02:00
44,20.6,2022-05-15 01:31:42.678000+02:00
45,20.5,2022-05-15 01:37:38.105000+02:00
46,20.55,2022-05-15 01:43:33.527000+02:00
47,20.5,2022-05-15 01:49:28.953000+02:00
48,20.5,2022-05-15 01:55:24.431000+02:00
49,20.45,2022-05-15 02:01:19.887000+02:00
50,20.45,2022-05-15 02:07:15.369000+02:00
51,20.45,2022-05-15 02:13:10.823000+02:00
52,20.45,2022-05-15 02:19:06.457000+02:00
53,20.4,2022-05-15 02:24:16.350000+02:00
54,20.5,2022-05-15 02:30:11.866000+02:00
55,20.4,2022-05-15 02:35:21.723000+02:00
56,20.4,2022-05-15 02:41:17.266000+02:00
57,20.35,2022-05-15 02:46:27.244000+02:00
58,20.35,2022-05-15 02:52:22.762000+02:00
59,20.35,2022-05-15 02:58:18.424000+02:00
60,20.3,2022-05-15 03:04:14.049000+02:00
61,20.3,2022-05-15 03:10:09.740000+02:00
62,20.35,2022-05-15 03:16:05.454000+02:00
63,20.35,2022-05-15 03:22:01.141000+02:00
64,20.3,2022-05-15 03:27:56.841000+02:00
65,20.35,2022-05-15 03:33:06.802000+02:00
66,20.3,2022-05-15 03:39:02.413000+02:00
67,20.35,2022-05-15 03:44:58.124000+02:00
68,20.3,2022-05-15 03:50:08.141000+02:00
69,20.3,2022-05-15 03:56:03.907000+02:00
70,20.35,2022-05-15 04:01:14.018000+02:00
71,20.2,2022-05-15 04:07:09.763000+02:00
72,20.25,2022-05-15 04:13:05.650000+02:00
73,20.25,2022-05-15 04:18:15.806000+02:00
74,20.25,2022-05-15 04:24:11.590000+02:00
75,20.2,2022-05-15 04:29:21.754000+02:00
76,20.2,2022-05-15 04:35:17.585000+02:00
77,20.15,2022-05-15 04:40:27.756000+02:00
78,20.25,2022-05-15 04:46:23.577000+02:00
79,20.1,2022-05-15 04:51:33.802000+02:00
80,20.2,2022-05-15 04:57:29.606000+02:00
81,20.2,2022-05-15 05:03:25.610000+02:00
82,20.2,2022-05-15 05:08:35.763000+02:00
83,20.15,2022-05-15 05:14:31.524000+02:00
84,20.2,2022-05-15 05:20:27.486000+02:00
85,20.15,2022-05-15 05:25:37.723000+02:00
86,20.15,2022-05-15 05:31:33.652000+02:00
87,20.1,2022-05-15 05:36:43.926000+02:00
88,20.15,2022-05-15 05:42:39.778000+02:00
89,20.05,2022-05-15 05:48:35.844000+02:00
90,20.1,2022-05-15 05:53:46.099000+02:00
91,20.05,2022-05-15 05:59:41.975000+02:00
92,20.05,2022-05-15 06:04:52.233000+02:00
93,20.0,2022-05-15 06:10:48.209000+02:00
94,20.1,2022-05-15 06:15:58.536000+02:00
95,20.1,2022-05-15 06:21:54.580000+02:00
96,20.0,2022-05-15 06:27:04.953000+02:00
97,20.1,2022-05-15 06:33:01.020000+02:00
98,20.05,2022-05-15 06:38:11.423000+02:00
99,20.1,2022-05-15 06:44:07.342000+02:00
100,20.1,2022-05-15 06:50:03.420000+02:00
101,20.05,2022-05-15 06:55:13.774000+02:00
102,20.1,2022-05-15 07:01:09.821000+02:00
103,20.0,2022-05-15 07:06:20.155000+02:00
104,20.0,2022-05-15 07:12:16.097000+02:00
105,20.15,2022-05-15 07:18:12.262000+02:00
106,20.05,2022-05-15 07:23:22.579000+02:00
107,20.15,2022-05-15 07:29:18.565000+02:00
108,20.1,2022-05-15 07:34:28.775000+02:00
109,20.15,2022-05-15 07:40:24.623000+02:00
110,20.2,2022-05-15 07:45:34.783000+02:00
111,20.2,2022-05-15 07:51:30.600000+02:00
112,20.2,2022-05-15 07:56:40.681000+02:00
113,20.25,2022-05-15 08:02:36.433000+02:00
114,20.35,2022-05-15 08:07:46.444000+02:00
115,20.35,2022-05-15 08:13:41.900000+02:00
116,20.45,2022-05-15 08:19:37.420000+02:00
117,20.5,2022-05-15 08:24:47.149000+02:00
118,20.6,2022-05-15 08:30:42.476000+02:00
119,20.6,2022-05-15 08:35:52.185000+02:00
120,20.75,2022-05-15 08:41:47.322000+02:00
121,20.65,2022-05-15 08:47:42.486000+02:00
122,20.7,2022-05-15 08:53:37.612000+02:00
123,20.75,2022-05-15 08:59:32.697000+02:00
124,20.75,2022-05-15 09:05:27.775000+02:00
125,20.8,2022-05-15 09:11:22.874000+02:00
126,20.7,2022-05-15 09:17:17.962000+02:00
127,20.7,2022-05-15 09:23:12.998000+02:00
128,20.8,2022-05-15 09:29:08.085000+02:00
129,20.75,2022-05-15 09:35:03.243000+02:00
130,20.7,2022-05-15 09:40:58.496000+02:00
131,20.8,2022-05-15 09:46:53.705000+02:00
132,20.75,2022-05-15 09:52:48.897000+02:00
133,20.8,2022-05-15 09:58:44.113000+02:00
134,20.8,2022-05-15 10:04:39.246000+02:00
135,20.95,2022-05-15 10:10:34.426000+02:00
136,20.8,2022-05-15 10:16:29.555000+02:00
137,20.85,2022-05-15 10:22:24.668000+02:00
138,20.85,2022-05-15 10:28:19.811000+02:00
139,20.85,2022-05-15 10:34:15.021000+02:00
140,20.9,2022-05-15 10:39:24.554000+02:00
141,20.95,2022-05-15 10:45:19.545000+02:00
142,20.85,2022-05-15 10:51:14.539000+02:00
143,20.95,2022-05-15 10:57:09.536000+02:00
144,20.95,2022-05-15 11:03:04.570000+02:00
145,20.9,2022-05-15 11:08:59.636000+02:00
146,20.9,2022-05-15 11:14:54.661000+02:00
147,20.9,2022-05-15 11:20:49.574000+02:00
148,20.95,2022-05-15 11:26:44.508000+02:00
149,20.95,2022-05-15 11:32:39.432000+02:00
150,20.95,2022-05-15 11:38:34.363000+02:00
151,20.95,2022-05-15 11:44:29.244000+02:00
152,20.9,2022-05-15 11:50:24.091000+02:00
153,21.0,2022-05-15 11:56:18.915000+02:00
154,20.95,2022-05-15 12:02:13.806000+02:00
155,20.95,2022-05-15 12:08:08.636000+02:00
156,21.1,2022-05-15 12:14:03.436000+02:00
157,21.05,2022-05-15 12:19:58.201000+02:00
158,21.05,2022-05-15 12:25:52.864000+02:00
159,21.2,2022-05-15 12:31:47.553000+02:00
160,21.2,2022-05-15 12:37:42.183000+02:00
161,21.2,2022-05-15 12:43:36.759000+02:00
162,21.3,2022-05-15 12:49:31.352000+02:00
163,21.2,2022-05-15 12:55:25.933000+02:00
164,21.25,2022-05-15 13:01:20.517000+02:00
165,21.25,2022-05-15 13:07:15.084000+02:00
166,21.35,2022-05-15 13:13:09.583000+02:00
167,21.4,2022-05-15 13:19:03.966000+02:00
168,21.5,2022-05-15 13:24:58.337000+02:00
169,21.4,2022-05-15 13:30:52.735000+02:00
170,21.45,2022-05-15 13:36:47.085000+02:00
171,21.45,2022-05-15 13:42:41.361000+02:00
172,21.45,2022-05-15 13:48:35.697000+02:00
173,21.5,2022-05-15 13:54:30.005000+02:00
174,21.6,2022-05-15 14:00:24.277000+02:00
175,21.75,2022-05-15 14:06:18.430000+02:00
176,21.65,2022-05-15 14:12:12.459000+02:00
177,21.7,2022-05-15 14:18:06.447000+02:00
178,21.7,2022-05-15 14:24:00.458000+02:00
179,21.7,2022-05-15 14:29:54.430000+02:00
180,21.8,2022-05-15 14:35:48.347000+02:00
181,21.9,2022-05-15 14:41:42.226000+02:00
182,21.85,2022-05-15 14:47:35.989000+02:00
183,21.85,2022-05-15 14:53:29.757000+02:00
184,22.0,2022-05-15 14:59:23.380000+02:00
185,22.0,2022-05-15 15:05:16.952000+02:00
186,21.95,2022-05-15 15:11:10.503000+02:00
187,21.95,2022-05-15 15:17:04.077000+02:00
188,22.05,2022-05-15 15:22:57.715000+02:00
189,21.9,2022-05-15 15:28:51.325000+02:00
190,22.05,2022-05-15 15:34:44.900000+02:00
191,22.0,2022-05-15 15:40:38.453000+02:00
192,22.15,2022-05-15 15:46:32.030000+02:00
193,22.1,2022-05-15 15:52:25.553000+02:00
194,22.05,2022-05-15 15:58:19.006000+02:00
195,22.1,2022-05-15 16:04:12.563000+02:00
196,22.2,2022-05-15 16:10:06.098000+02:00
197,22.05,2022-05-15 16:15:59.736000+02:00
198,22.1,2022-05-15 16:21:53.339000+02:00
199,22.0,2022-05-15 16:27:46.885000+02:00
200,22.05,2022-05-15 16:33:40.550000+02:00
201,22.05,2022-05-15 16:39:34.192000+02:00
202,22.15,2022-05-15 16:45:27.761000+02:00
203,22.2,2022-05-15 16:51:21.236000+02:00
204,22.2,2022-05-15 16:57:14.592000+02:00
205,22.35,2022-05-15 17:03:07.910000+02:00
206,22.15,2022-05-15 17:09:01.312000+02:00
207,22.35,2022-05-15 17:14:54.726000+02:00
208,22.2,2022-05-15 17:20:48.061000+02:00
209,22.25,2022-05-15 17:26:41.373000+02:00
210,22.2,2022-05-15 17:32:34.691000+02:00
211,22.25,2022-05-15 17:38:28.036000+02:00
212,22.3,2022-05-15 17:44:21.401000+02:00
213,22.35,2022-05-15 17:50:14.711000+02:00
214,22.35,2022-05-15 17:56:07.989000+02:00
215,22.4,2022-05-15 18:02:01.207000+02:00
216,22.5,2022-05-15 18:07:54.342000+02:00
217,22.55,2022-05-15 18:13:47.360000+02:00
218,22.6,2022-05-15 18:19:40.266000+02:00
219,22.6,2022-05-15 18:25:33.182000+02:00
220,22.6,2022-05-15 18:31:26.065000+02:00
221,22.7,2022-05-15 18:37:18.942000+02:00
222,22.7,2022-05-15 18:43:11.802000+02:00
223,22.8,2022-05-15 18:49:04.647000+02:00
224,22.7,2022-05-15 18:54:57.484000+02:00
225,22.75,2022-05-15 19:00:50.198000+02:00
226,23.0,2022-05-15 19:06:42.885000+02:00
227,22.85,2022-05-15 19:12:35.538000+02:00
228,22.85,2022-05-15 19:18:28.099000+02:00
229,22.85,2022-05-15 19:24:20.556000+02:00
230,22.9,2022-05-15 19:30:12.957000+02:00
231,22.9,2022-05-15 19:36:05.369000+02:00
232,22.9,2022-05-15 19:41:57.831000+02:00
233,22.9,2022-05-15 19:47:50.308000+02:00
234,23.05,2022-05-15 19:53:42.787000+02:00
235,22.9,2022-05-15 19:59:35.301000+02:00
236,22.9,2022-05-15 20:05:27.837000+02:00
237,22.85,2022-05-15 20:11:20.399000+02:00
238,22.9,2022-05-15 20:17:13.012000+02:00
239,22.85,2022-05-15 20:23:05.652000+02:00
240,22.9,2022-05-15 20:28:58.970000+02:00
241,22.85,2022-05-15 20:34:51.096000+02:00
242,22.65,2022-05-15 20:40:43.911000+02:00
243,22.7,2022-05-15 20:46:36.822000+02:00
244,22.55,2022-05-15 20:52:29.773000+02:00
245,22.5,2022-05-15 20:58:23.486000+02:00
246,22.4,2022-05-15 21:04:15.865000+02:00
247,22.45,2022-05-15 21:10:09.032000+02:00
0,22.5,2022-05-15 21:16:02.251000+02:00
1,22.4,2022-05-15 21:21:55.497000+02:00
2,22.5,2022-05-15 21:27:48.773000+02:00
3,22.35,2022-05-15 21:33:42.006000+02:00
4,22.4,2022-05-15 21:39:35.334000+02:00
5,22.3,2022-05-15 21:45:28.695000+02:00
6,22.2,2022-05-15 21:51:22.135000+02:00
7,22.25,2022-05-15 21:57:15.542000+02:00
8,22.15,2022-05-15 22:03:08.984000+02:00
9,22.2,2022-05-15 22:09:02.501000+02:00
10,22.15,2022-05-15 22:14:56.027000+02:00
11,22.0,2022-05-15 22:20:50.253000+02:00
12,22.15,2022-05-15 22:26:43.253000+02:00
13,22.0,2022-05-15 22:32:36.946000+02:00
14,21.95,2022-05-15 22:38:30.702000+02:00
15,22.0,2022-05-15 22:44:24.485000+02:00
16,21.8,2022-05-15 22:50:18.367000+02:00
17,21.8,2022-05-15 22:56:12.326000+02:00
18,21.8,2022-05-15 23:02:06.343000+02:00
19,21.7,2022-05-15 23:08:00.385000+02:00
20,21.85,2022-05-15 23:13:54.505000+02:00
21,21.6,2022-05-15 23:19:48.666000+02:00
22,21.6,2022-05-15 23:25:42.909000+02:00
23,21.55,2022-05-15 23:31:37.118000+02:00
24,21.45,2022-05-15 23:37:31.458000+02:00
25,21.45,2022-05-15 23:43:25.843000+02:00
26,21.4,2022-05-15 23:49:20.341000+02:00
27,21.45,2022-05-15 23:55:14.907000+02:00
28,21.35,2022-05-16 00:01:09.504000+02:00
29,21.4,2022-05-16 00:07:04.092000+02:00
30,21.35,2022-05-16 00:12:58.740000+02:00
31,21.25,2022-05-16 00:18:53.440000+02:00
32,21.2,2022-05-16 00:24:48.176000+02:00
33,21.25,2022-05-16 00:30:42.892000+02:00
34,21.1,2022-05-16 00:36:37.527000+02:00
35,21.2,2022-05-16 00:42:32.306000+02:00
36,21.15,2022-05-16 00:47:41.535000+02:00
37,21.1,2022-05-16 00:53:36.244000+02:00
38,21.05,2022-05-16 00:59:31.118000+02:00
39,21.0,2022-05-16 01:05:26.139000+02:00
40,20.95,2022-05-16 01:11:21.210000+02:00
41,20.95,2022-05-16 01:17:16.333000+02:00
42,20.95,2022-05-16 01:23:11.531000+02:00
43,21.0,2022-05-16 01:29:07.202000+02:00
44,20.95,2022-05-16 01:35:01.969000+02:00
45,20.85,2022-05-16 01:40:57.113000+02:00
46,20.8,2022-05-16 01:46:52.356000+02:00
47,20.75,2022-05-16 01:52:47.643000+02:00
48,20.8,2022-05-16 01:58:43.093000+02:00
49,20.7,2022-05-16 02:03:52.768000+02:00
50,20.65,2022-05-16 02:09:48.023000+02:00
51,20.7,2022-05-16 02:15:43.540000+02:00
52,20.7,2022-05-16 02:20:53.410000+02:00
53,20.65,2022-05-16 02:26:49.530000+02:00
54,20.6,2022-05-16 02:32:44.342000+02:00
55,20.5,2022-05-16 02:38:39.961000+02:00
56,20.55,2022-05-16 02:44:35.552000+02:00
57,20.5,2022-05-16 02:50:31.058000+02:00
58,20.45,2022-05-16 02:56:26.717000+02:00
59,20.4,2022-05-16 03:02:22.346000+02:00
60,20.35,2022-05-16 03:08:17.975000+02:00
61,20.4,2022-05-16 03:14:13.576000+02:00
62,20.35,2022-05-16 03:20:09.197000+02:00
63,20.3,2022-05-16 03:26:04.930000+02:00
64,20.3,2022-05-16 03:32:00.752000+02:00
65,20.45,2022-05-16 03:37:56.581000+02:00
66,20.4,2022-05-16 03:43:52.391000+02:00
67,20.2,2022-05-16 03:49:48.331000+02:00
68,20.15,2022-05-16 03:54:58.635000+02:00
69,20.1,2022-05-16 04:00:54.601000+02:00
70,20.2,2022-05-16 04:06:04.890000+02:00
71,20.1,2022-05-16 04:12:00.952000+02:00
72,20.05,2022-05-16 04:17:11.332000+02:00
73,20.15,2022-05-16 04:23:07.474000+02:00
74,20.05,2022-05-16 04:28:17.902000+02:00
75,19.95,2022-05-16 04:34:13.911000+02:00
76,20.0,2022-05-16 04:40:10.019000+02:00
77,20.0,2022-05-16 04:46:06.308000+02:00
78,19.9,2022-05-16 04:51:16.792000+02:00
79,19.95,2022-05-16 04:57:12.941000+02:00
80,19.95,2022-05-16 05:02:23.379000+02:00
81,20.0,2022-05-16 05:08:19.530000+02:00
82,20.05,2022-05-16 05:14:15.893000+02:00
83,20.0,2022-05-16 05:19:26.505000+02:00
84,19.9,2022-05-16 05:25:22.898000+02:00
85,19.85,2022-05-16 05:30:33.547000+02:00
86,19.75,2022-05-16 05:36:29.948000+02:00
87,19.75,2022-05-16 05:41:40.596000+02:00
88,20.0,2022-05-16 05:47:36.951000+02:00
89,19.8,2022-05-16 05:52:47.526000+02:00
90,19.65,2022-05-16 05:58:43.860000+02:00
91,19.8,2022-05-16 06:03:54.541000+02:00
92,19.75,2022-05-16 06:09:51.020000+02:00
93,19.85,2022-05-16 06:15:01.805000+02:00
94,19.7,2022-05-16 06:20:58.353000+02:00
95,19.8,2022-05-16 06:26:09.187000+02:00
96,19.65,2022-05-16 06:32:05.857000+02:00
97,19.6,2022-05-16 06:37:16.689000+02:00
98,19.6,2022-05-16 06:43:13.259000+02:00
99,19.7,2022-05-16 06:48:24.093000+02:00
100,19.5,2022-05-16 06:54:20.739000+02:00
101,19.6,2022-05-16 06:59:31.685000+02:00
102,19.55,2022-05-16 07:05:28.419000+02:00
103,19.6,2022-05-16 07:10:39.324000+02:00
104,19.45,2022-05-16 07:16:36.005000+02:00
105,19.5,2022-05-16 07:21:46.892000+02:00
106,19.5,2022-05-16 07:27:43.634000+02:00
107,19.6,2022-05-16 07:32:54.587000+02:00
108,19.6,2022-05-16 07:38:51.239000+02:00
109,19.55,2022-05-16 07:44:48.051000+02:00
110,19.55,2022-05-16 07:49:58.965000+02:00
111,19.55,2022-05-16 07:55:55.680000+02:00
112,19.55,2022-05-16 08:01:06.634000+02:00
113,19.65,2022-05-16 08:07:03.329000+02:00
114,19.6,2022-05-16 08:12:14.217000+02:00
115,19.6,2022-05-16 08:18:10.875000+02:00
116,19.6,2022-05-16 08:23:21.729000+02:00
117,19.7,2022-05-16 08:29:18.204000+02:00
118,19.85,2022-05-16 08:35:14.786000+02:00
119,19.65,2022-05-16 08:40:25.556000+02:00
120,19.65,2022-05-16 08:46:22.032000+02:00
121,19.75,2022-05-16 08:51:33.334000+02:00
122,19.8,2022-05-16 08:57:29.175000+02:00
123,19.75,2022-05-16 09:02:39.881000+02:00
124,19.8,2022-05-16 09:08:36.146000+02:00
125,19.9,2022-05-16 09:14:32.543000+02:00
126,19.8,2022-05-16 09:19:43.088000+02:00
127,19.9,2022-05-16 09:25:39.370000+02:00
128,20.1,2022-05-16 09:30:49.951000+02:00
129,19.9,2022-05-16 09:36:46.184000+02:00
130,19.95,2022-05-16 09:41:56.679000+02:00
131,19.9,2022-05-16 09:47:52.762000+02:00
132,19.95,2022-05-16 09:53:48.998000+02:00
133,20.0,2022-05-16 09:58:59.381000+02:00
134,20.05,2022-05-16 10:04:55.464000+02:00
135,20.05,2022-05-16 10:10:05.859000+02:00
136,20.15,2022-05-16 10:16:01.963000+02:00
137,20.25,2022-05-16 10:21:12.285000+02:00
138,20.2,2022-05-16 10:27:08.194000+02:00
139,20.2,2022-05-16 10:32:18.331000+02:00
140,20.3,2022-05-16 10:38:13.966000+02:00
141,20.35,2022-05-16 10:44:09.720000+02:00
142,20.4,2022-05-16 10:49:19.690000+02:00
143,20.5,2022-05-16 10:55:15.309000+02:00
144,20.4,2022-05-16 11:00:25.191000+02:00
145,20.4,2022-05-16 11:06:20.517000+02:00
146,20.5,2022-05-16 11:12:15.893000+02:00
147,20.6,2022-05-16 11:18:11.292000+02:00
148,20.55,2022-05-16 11:24:06.669000+02:00
149,20.6,2022-05-16 11:30:02.046000+02:00
150,20.6,2022-05-16 11:35:57.340000+02:00
151,20.65,2022-05-16 11:41:52.645000+02:00
152,20.7,2022-05-16 11:47:47.849000+02:00
153,20.75,2022-05-16 11:53:43.014000+02:00
154,20.9,2022-05-16 11:59:38.099000+02:00
155,20.9,2022-05-16 12:05:33.165000+02:00
156,20.8,2022-05-16 12:11:28.235000+02:00
157,20.9,2022-05-16 12:17:23.238000+02:00
158,21.05,2022-05-16 12:23:18.151000+02:00
159,20.9,2022-05-16 12:29:12.993000+02:00
160,21.05,2022-05-16 12:35:07.762000+02:00
161,21.0,2022-05-16 12:41:02.453000+02:00
162,21.0,2022-05-16 12:46:57.159000+02:00
163,21.1,2022-05-16 12:52:51.775000+02:00
164,21.2,2022-05-16 12:58:46.363000+02:00
165,21.1,2022-05-16 13:04:40.985000+02:00
166,21.2,2022-05-16 13:10:35.578000+02:00
167,21.2,2022-05-16 13:16:30.201000+02:00
168,21.25,2022-05-16 13:22:24.766000+02:00
169,21.25,2022-05-16 13:28:19.329000+02:00
170,21.15,2022-05-16 13:34:13.859000+02:00
171,21.3,2022-05-16 13:40:08.402000+02:00
172,21.4,2022-05-16 13:46:02.833000+02:00
173,21.4,2022-05-16 13:51:57.263000+02:00
174,21.35,2022-05-16 13:57:51.643000+02:00
175,21.35,2022-05-16 14:03:46.015000+02:00
176,21.5,2022-05-16 14:09:40.378000+02:00
177,21.4,2022-05-16 14:15:34.648000+02:00
178,21.5,2022-05-16 14:21:28.892000+02:00
179,21.6,2022-05-16 14:27:23.045000+02:00
180,21.6,2022-05-16 14:33:17.086000+02:00
181,21.7,2022-05-16 14:39:11.116000+02:00
182,21.65,2022-05-16 14:45:05.180000+02:00
